date,time,year,ef_scale,path_length_mi,width_mi,injury,fatality,property_dmg,crop_dmg,link,month,decade,total_damagee,month_name
1984-05-26,13:15,1984,EF0,0.1,20.0,0,0,0,0,"May. 26, 1984 13:15 PM CDT",5,1980s,0,May
1984-07-26,19:40,1984,EF1,0.6,30.0,0,0,25000,0,"Jul. 26, 1984 19:40 PM CDT",7,1980s,25000,July
1984-10-16,19:05,1984,EF1,0.5,50.0,2,1,2500000,0,"Oct. 16, 1984 19:05 PM CDT",10,1980s,2500000,October
1984-10-23,13:15,1984,EF0,0.1,27.0,0,0,25000,0,"Oct. 23, 1984 13:15 PM CDT",10,1980s,25000,October
1984-11-01,15:56,1984,EF0,0.5,27.0,0,0,0,0,"Nov. 01, 1984 15:56 PM CST",11,1980s,0,November
1984-11-10,14:30,1984,EF1,0.5,40.0,3,0,25000,0,"Nov. 10, 1984 14:30 PM CST",11,1980s,25000,November
1985-04-05,16:15,1985,EF1,1.0,30.0,0,0,2500,0,"Apr. 05, 1985 16:15 PM CST",4,1980s,2500,April
1985-04-30,17:30,1985,EF2,8.0,150.0,0,0,250,0,"Apr. 30, 1985 17:30 PM CDT",4,1980s,250,April
1985-06-04,16:30,1985,EF2,5.0,100.0,0,0,25000,0,"Jun. 04, 1985 16:30 PM CDT",6,1980s,25000,June
1985-08-16,14:00,1985,EF3,12.0,500.0,1,0,250000,0,"Aug. 16, 1985 14:00 PM CDT",8,1980s,250000,August
1985-08-16,15:30,1985,EF2,5.0,60.0,0,0,2500,0,"Aug. 16, 1985 15:30 PM CDT",8,1980s,2500,August
1985-08-16,16:00,1985,EF2,7.0,70.0,0,0,2500,0,"Aug. 16, 1985 16:00 PM CDT",8,1980s,2500,August
1985-08-16,17:50,1985,EF1,1.0,30.0,0,0,2500,0,"Aug. 16, 1985 17:50 PM CDT",8,1980s,2500,August
1985-08-30,19:00,1985,EF1,2.0,30.0,0,0,250,0,"Aug. 30, 1985 19:00 PM CDT",8,1980s,250,August
1985-11-27,14:00,1985,EF1,2.0,40.0,0,0,25000,0,"Nov. 27, 1985 14:00 PM CST",11,1980s,25000,November
1985-11-27,14:15,1985,EF1,2.2,50.0,0,0,250000,0,"Nov. 27, 1985 14:15 PM CST",11,1980s,250000,November
1986-02-06,16:18,1986,EF3,5.0,270.0,5,0,2500000,0,"Feb. 06, 1986 16:18 PM EST",2,1980s,2500000,February
1986-02-17,14:40,1986,EF0,0.7,13.0,0,0,250000,0,"Feb. 17, 1986 14:40 PM CST",2,1980s,250000,February
1986-03-12,12:10,1986,EF0,0.3,17.0,0,0,25000,0,"Mar. 12, 1986 00:10 AM CST",3,1980s,25000,March
1986-04-20,18:25,1986,EF1,0.2,27.0,6,0,250000,0,"Apr. 20, 1986 18:25 PM CST",4,1980s,250000,April
1986-05-26,12:00,1986,EF0,0.8,23.0,0,0,25000,0,"May. 26, 1986 12:00 PM CDT",5,1980s,25000,May
1987-12-14,21:52,1987,EF3,13.0,200.0,21,0,2500000,0,"Dec. 14, 1987 21:52 PM CST",12,1980s,2500000,December
1988-01-19,11:30,1988,EF2,3.0,60.0,6,1,250000,0,"Jan. 19, 1988 11:30 AM CST",1,1980s,250000,January
1988-01-19,11:52,1988,EF3,22.0,200.0,24,3,2500000,0,"Jan. 19, 1988 11:52 AM CST",1,1980s,2500000,January
1988-01-19,11:58,1988,EF2,4.0,60.0,0,1,250000,0,"Jan. 19, 1988 11:58 AM CST",1,1980s,250000,January
1988-01-19,13:05,1988,EF1,1.5,30.0,0,0,25000,0,"Jan. 19, 1988 13:05 PM CST",1,1980s,25000,January
1988-05-03,17:10,1988,EF0,1.5,50.0,0,0,25000,0,"May. 03, 1988 17:10 PM CDT",5,1980s,25000,May
1988-05-22,16:30,1988,EF0,3.0,50.0,0,0,2500,0,"May. 22, 1988 16:30 PM CDT",5,1980s,2500,May
1988-06-18,16:05,1988,EF2,7.0,73.0,0,0,25000,0,"Jun. 18, 1988 16:05 PM CDT",6,1980s,25000,June
1988-11-04,15:40,1988,EF1,3.0,50.0,0,0,2500,0,"Nov. 04, 1988 15:40 PM CST",11,1980s,2500,November
1988-11-04,15:45,1988,EF1,3.0,50.0,0,0,2500,0,"Nov. 04, 1988 15:45 PM CST",11,1980s,2500,November
1988-11-04,15:45,1988,EF2,13.0,73.0,0,0,250000,0,"Nov. 04, 1988 15:45 PM CST",11,1980s,250000,November
1988-11-19,21:00,1988,EF2,3.0,90.0,0,0,250000,0,"Nov. 19, 1988 21:00 PM CST",11,1980s,250000,November
1988-11-19,21:05,1988,EF2,3.0,90.0,0,0,250000,0,"Nov. 19, 1988 21:05 PM CST",11,1980s,250000,November
1988-11-19,21:17,1988,EF2,6.0,90.0,1,0,250000,0,"Nov. 19, 1988 21:17 PM CST",11,1980s,250000,November
1988-12-24,6:04,1988,EF4,6.0,150.0,7,1,25000000,0,"Dec. 24, 1988 06:04 AM CST",12,1980s,25000000,December
1989-05-22,19:37,1989,EF2,9.0,100.0,2,1,250000,0,"May. 22, 1989 19:37 PM CDT",5,1980s,250000,May
1989-06-04,18:30,1989,EF2,7.0,100.0,0,0,250000,0,"Jun. 04, 1989 18:30 PM CDT",6,1980s,250000,June
1989-06-04,19:00,1989,EF1,2.5,50.0,0,0,25000,0,"Jun. 04, 1989 19:00 PM CDT",6,1980s,25000,June
1989-06-04,19:15,1989,EF0,0.9,17.0,0,0,250,0,"Jun. 04, 1989 19:15 PM CDT",6,1980s,250,June
1989-06-04,19:45,1989,EF1,1.5,33.0,2,0,2500,0,"Jun. 04, 1989 19:45 PM CDT",6,1980s,2500,June
1989-06-04,20:05,1989,EF0,0.9,17.0,0,0,250,0,"Jun. 04, 1989 20:05 PM CDT",6,1980s,250,June
1989-06-11,17:10,1989,EF0,0.9,17.0,0,0,250,0,"Jun. 11, 1989 17:10 PM CDT",6,1980s,250,June
1989-06-11,19:36,1989,EF1,1.0,50.0,0,0,25000,0,"Jun. 11, 1989 19:36 PM CDT",6,1980s,25000,June
1989-06-16,14:00,1989,EF1,1.0,30.0,0,0,25000,0,"Jun. 16, 1989 14:00 PM CDT",6,1980s,25000,June
1989-11-07,20:00,1989,EF0,0.5,17.0,0,0,25000,0,"Nov. 07, 1989 20:00 PM CST",11,1980s,25000,November
1989-11-15,12:30,1989,EF1,4.0,73.0,0,0,25000,0,"Nov. 15, 1989 12:30 PM CST",11,1980s,25000,November
1989-11-15,12:55,1989,EF2,5.0,80.0,0,0,25000,0,"Nov. 15, 1989 12:55 PM CST",11,1980s,25000,November
1989-11-15,18:45,1989,EF1,3.0,30.0,0,0,25000,0,"Nov. 15, 1989 18:45 PM CST",11,1980s,25000,November
1990-02-09,15:34,1990,EF1,2.0,40.0,0,0,25000,0,"Feb. 09, 1990 15:34 PM CST",2,1990s,25000,February
1990-02-09,22:13,1990,EF1,2.5,43.0,0,0,25000,0,"Feb. 09, 1990 22:13 PM CST",2,1990s,25000,February
1990-02-09,22:25,1990,EF1,2.2,50.0,0,0,2500,0,"Feb. 09, 1990 22:25 PM CST",2,1990s,2500,February
1990-04-28,13:00,1990,EF1,2.0,50.0,0,0,250000,0,"Apr. 28, 1990 13:00 PM CDT",4,1990s,250000,April
1990-05-20,14:45,1990,EF1,1.5,40.0,0,0,25000,0,"May. 20, 1990 14:45 PM CDT",5,1990s,25000,May
1990-05-27,14:30,1990,EF0,0.8,17.0,0,0,250,0,"May. 27, 1990 14:30 PM CDT",5,1990s,250,May
1990-06-09,15:43,1990,EF0,0.1,20.0,0,0,0,0,"Jun. 09, 1990 15:43 PM CDT",6,1990s,0,June
1990-07-10,16:00,1990,EF0,0.5,20.0,0,0,2500,0,"Jul. 10, 1990 16:00 PM CDT",7,1990s,2500,July
1990-10-04,1:00,1990,EF1,2.0,40.0,0,0,250000,0,"Oct. 04, 1990 01:00 AM CDT",10,1990s,250000,October
1990-10-04,7:15,1990,EF1,1.8,23.0,0,0,250000,0,"Oct. 04, 1990 07:15 AM CDT",10,1990s,250000,October
1991-03-22,16:35,1991,EF3,22.0,200.0,45,4,25000000,0,"Mar. 22, 1991 16:35 PM CST",3,1990s,25000000,March
1991-03-22,17:00,1991,EF2,7.0,150.0,0,0,2500000,0,"Mar. 22, 1991 17:00 PM CST",3,1990s,2500000,March
1991-03-22,17:25,1991,EF1,1.0,50.0,0,0,25000,0,"Mar. 22, 1991 17:25 PM CST",3,1990s,25000,March
1991-03-22,17:30,1991,EF1,1.0,50.0,0,0,250000,0,"Mar. 22, 1991 17:30 PM CST",3,1990s,250000,March
1991-03-22,18:05,1991,EF2,5.0,50.0,14,1,25000000,0,"Mar. 22, 1991 18:05 PM CST",3,1990s,25000000,March
1991-03-27,13:20,1991,EF1,0.5,50.0,0,0,250,0,"Mar. 27, 1991 13:20 PM CST",3,1990s,250,March
1991-04-09,10:00,1991,EF0,0.3,10.0,0,0,2500,0,"Apr. 09, 1991 10:00 AM CDT",4,1990s,2500,April
1991-06-15,19:50,1991,EF0,0.2,10.0,0,0,2500,0,"Jun. 15, 1991 19:50 PM CDT",6,1990s,2500,June
1991-11-19,17:05,1991,EF1,10.0,50.0,0,0,2500000,0,"Nov. 19, 1991 17:05 PM CST",11,1990s,2500000,November
1992-03-18,8:20,1992,EF0,1.5,50.0,0,0,25000,0,"Mar. 18, 1992 08:20 AM CST",3,1990s,25000,March
1992-05-12,18:00,1992,EF0,1.0,23.0,0,0,250000,0,"May. 12, 1992 18:00 PM CDT",5,1990s,250000,May
1992-05-12,20:19,1992,EF0,0.5,10.0,0,0,250,0,"May. 12, 1992 20:19 PM CDT",5,1990s,250,May
1992-06-25,18:15,1992,EF0,3.0,50.0,0,0,2500,0,"Jun. 25, 1992 18:15 PM CDT",6,1990s,2500,June
1992-08-27,15:00,1992,EF0,0.2,13.0,4,0,2500,0,"Aug. 27, 1992 15:00 PM CDT",8,1990s,2500,August
1992-08-27,17:50,1992,EF0,0.5,30.0,0,0,25000,0,"Aug. 27, 1992 17:50 PM CDT",8,1990s,25000,August
1992-08-27,18:50,1992,EF0,0.2,13.0,0,0,25000,0,"Aug. 27, 1992 18:50 PM CDT",8,1990s,25000,August
1992-11-22,3:50,1992,EF1,16.0,73.0,3,1,25000,0,"Nov. 22, 1992 03:50 AM CST",11,1990s,25000,November
1993-02-21,13:52,1993,EF3,10.0,100.0,6,0,500000,0,"Feb. 21, 1993 13:52 PM CST",2,1990s,500000,February
1993-02-21,14:35,1993,EF0,5.0,25.0,0,0,500000,0,"Feb. 21, 1993 14:35 PM CST",2,1990s,500000,February
1993-02-21,15:35,1993,EF3,10.0,150.0,3,0,5000000,0,"Feb. 21, 1993 15:35 PM CST",2,1990s,5000000,February
1993-02-21,16:20,1993,EF1,3.0,25.0,0,0,500000,0,"Feb. 21, 1993 16:20 PM CST",2,1990s,500000,February
1993-02-21,16:20,1993,EF2,10.0,100.0,0,0,500000,0,"Feb. 21, 1993 16:20 PM CST",2,1990s,500000,February
1993-02-21,16:45,1993,EF1,4.0,75.0,7,0,500000,0,"Feb. 21, 1993 16:45 PM CST",2,1990s,500000,February
1993-05-12,12:30,1993,EF0,25.0,10.0,0,0,5000,0,"May. 12, 1993 12:30 PM CDT",5,1990s,5000,May
1993-02-21,13:52,1993,EF3,10.0,100.0,6,0,500000,0,"Feb. 21, 1993 13:52 PM CST",2,1990s,500000,February
1993-02-21,14:35,1993,EF0,5.0,25.0,0,0,500000,0,"Feb. 21, 1993 14:35 PM CST",2,1990s,500000,February
1993-02-21,15:35,1993,EF3,10.0,150.0,3,0,5000000,0,"Feb. 21, 1993 15:35 PM CST",2,1990s,5000000,February
1993-02-21,16:20,1993,EF1,3.0,25.0,0,0,500000,0,"Feb. 21, 1993 16:20 PM CST",2,1990s,500000,February
1993-02-21,16:20,1993,EF2,10.0,100.0,0,0,500000,0,"Feb. 21, 1993 16:20 PM CST",2,1990s,500000,February
1993-02-21,16:45,1993,EF1,4.0,75.0,7,0,500000,0,"Feb. 21, 1993 16:45 PM CST",2,1990s,500000,February
1993-05-12,12:30,1993,EF0,25.0,10.0,0,0,5000,0,"May. 12, 1993 12:30 PM CDT",5,1990s,5000,May
1995-01-28,15:55,1995,EF1,3.0,50.0,0,0,50000,0,"Jan. 28, 1995 15:55 PM CST",1,1990s,50000,January
1995-03-06,20:30,1995,EF0,0.5,50.0,0,0,80000,0,"Mar. 06, 1995 20:30 PM CST",3,1990s,80000,March
1995-03-07,13:26,1995,EF0,0.25,10.0,0,0,10000,0,"Mar. 07, 1995 13:26 PM CST",3,1990s,10000,March
1995-03-07,19:30,1995,EF0,0.25,10.0,0,0,30000,0,"Mar. 07, 1995 19:30 PM CST",3,1990s,30000,March
1995-04-20,22:55,1995,EF1,3.0,30.0,0,0,100000,0,"Apr. 20, 1995 22:55 PM CDT",4,1990s,100000,April
1995-04-21,12:18,1995,EF1,5.0,25.0,1,0,50000,0,"Apr. 21, 1995 00:18 AM CDT",4,1990s,50000,April
1995-04-21,12:30,1995,EF2,10.0,75.0,0,0,100000,0,"Apr. 21, 1995 00:30 AM CDT",4,1990s,100000,April
1995-05-10,21:25,1995,EF1,3.0,200.0,0,0,10000,0,"May. 10, 1995 21:25 PM CDT",5,1990s,10000,May
1995-05-14,3:55,1995,EF0,0.5,20.0,0,0,1000,0,"May. 14, 1995 03:55 AM CDT",5,1990s,1000,May
1995-05-18,10:58,1995,EF1,1.0,50.0,0,0,50000,0,"May. 18, 1995 10:58 AM CDT",5,1990s,50000,May
1995-05-18,11:30,1995,EF2,5.0,75.0,28,0,3000000,0,"May. 18, 1995 11:30 AM CDT",5,1990s,3000000,May
1995-05-18,12:15,1995,EF1,1.0,25.0,0,0,100000,0,"May. 18, 1995 12:15 PM CDT",5,1990s,100000,May
1995-05-18,12:55,1995,EF0,8.0,50.0,0,0,5000,0,"May. 18, 1995 12:55 PM CDT",5,1990s,5000,May
1995-05-18,12:55,1995,EF2,15.0,150.0,0,0,70000,5000,"May. 18, 1995 12:55 PM CDT",5,1990s,75000,May
1995-05-18,12:55,1995,EF0,1.0,10.0,0,0,2000,0,"May. 18, 1995 12:55 PM CDT",5,1990s,2000,May
1995-05-18,13:55,1995,EF0,0.5,10.0,0,0,2000,0,"May. 18, 1995 13:55 PM CDT",5,1990s,2000,May
1995-05-18,15:30,1995,EF0,0.5,10.0,0,0,1000,0,"May. 18, 1995 15:30 PM CDT",5,1990s,1000,May
1995-05-18,15:52,1995,EF4,29.0,1000.0,32,3,4600000,0,"May. 18, 1995 15:52 PM CDT",5,1990s,4600000,May
1995-05-18,15:55,1995,EF0,8.0,75.0,4,0,50000,5000,"May. 18, 1995 15:55 PM CDT",5,1990s,55000,May
1995-05-18,16:30,1995,EF0,2.0,25.0,0,0,5000,0,"May. 18, 1995 16:30 PM CDT",5,1990s,5000,May
1995-05-18,16:47,1995,EF0,3.0,50.0,1,0,7000,0,"May. 18, 1995 16:47 PM CDT",5,1990s,7000,May
1995-05-18,16:50,1995,EF0,0.5,10.0,0,0,5000,0,"May. 18, 1995 16:50 PM CDT",5,1990s,5000,May
1995-05-18,16:52,1995,EF1,3.0,25.0,0,0,5000,0,"May. 18, 1995 16:52 PM CDT",5,1990s,5000,May
1995-05-18,17:15,1995,EF0,0.5,10.0,0,0,5000,0,"May. 18, 1995 17:15 PM CDT",5,1990s,5000,May
1995-05-18,17:21,1995,EF3,9.0,100.0,20,0,2000000,0,"May. 18, 1995 17:21 PM CDT",5,1990s,2000000,May
1995-05-18,17:30,1995,EF0,1.0,20.0,0,0,1000,0,"May. 18, 1995 17:30 PM CDT",5,1990s,1000,May
1995-05-18,17:50,1995,EF0,0.5,25.0,0,0,10000,0,"May. 18, 1995 17:50 PM CDT",5,1990s,10000,May
1995-05-18,18:45,1995,EF0,0.1,10.0,0,0,5000,0,"May. 18, 1995 18:45 PM CDT",5,1990s,5000,May
1995-05-18,19:30,1995,EF1,2.0,25.0,0,0,1000,0,"May. 18, 1995 19:30 PM CDT",5,1990s,1000,May
1995-06-06,13:45,1995,EF0,0.5,10.0,0,0,20000,0,"Jun. 06, 1995 13:45 PM CDT",6,1990s,20000,June
1996-01-18,8:55,1996,EF0,0.3,25.0,0,0,10000,0,"Jan. 18, 1996 08:55 AM CST",1,1990s,10000,January
1996-03-16,16:05,1996,EF2,6.0,400.0,1,0,5500000,0,"Mar. 16, 1996 16:05 PM CST",3,1990s,5500000,March
1996-03-16,16:30,1996,EF0,7.0,100.0,0,0,150000,0,"Mar. 16, 1996 16:30 PM CST",3,1990s,150000,March
1996-03-16,18:15,1996,EF0,1.0,100.0,1,0,160000,0,"Mar. 16, 1996 18:15 PM EST",3,1990s,160000,March
1996-04-20,5:45,1996,EF2,0.5,200.0,12,0,1250000,0,"Apr. 20, 1996 05:45 AM CDT",4,1990s,1250000,April
1996-04-20,5:50,1996,EF2,1.0,440.0,0,0,0,0,"Apr. 20, 1996 05:50 AM CDT",4,1990s,0,April
1996-04-20,5:56,1996,EF2,1.0,440.0,0,0,0,0,"Apr. 20, 1996 05:56 AM CDT",4,1990s,0,April
1996-04-20,6:03,1996,EF2,1.5,440.0,0,0,0,0,"Apr. 20, 1996 06:03 AM CDT",4,1990s,0,April
1996-05-27,18:28,1996,EF0,3.5,30.0,0,0,0,0,"May. 27, 1996 18:28 PM EDT",5,1990s,0,May
1996-06-09,2:35,1996,EF1,2.4,450.0,0,0,150000,0,"Jun. 09, 1996 02:35 AM CDT",6,1990s,150000,June
1996-09-16,7:25,1996,EF0,5.0,50.0,0,0,0,0,"Sep. 16, 1996 07:25 AM CDT",9,1990s,0,September
1996-09-16,7:30,1996,EF0,11.0,50.0,0,0,4000,0,"Sep. 16, 1996 07:30 AM CDT",9,1990s,4000,September
1996-09-27,5:15,1996,EF1,2.8,133.0,0,0,100000,0,"Sep. 27, 1996 05:15 AM CDT",9,1990s,100000,September
1996-11-07,10:45,1996,EF0,2.0,25.0,0,0,10000,0,"Nov. 07, 1996 10:45 AM CST",11,1990s,10000,November
1996-11-07,10:50,1996,EF0,5.0,25.0,0,0,25000,0,"Nov. 07, 1996 10:50 AM CST",11,1990s,25000,November
1996-11-07,16:00,1996,EF2,7.9,175.0,1,0,500000,10000,"Nov. 07, 1996 16:00 PM CST",11,1990s,510000,November
1996-11-07,16:17,1996,EF1,0.1,18.0,0,0,0,0,"Nov. 07, 1996 16:17 PM CST",11,1990s,0,November
1996-11-07,16:22,1996,EF1,0.1,18.0,0,0,0,0,"Nov. 07, 1996 16:22 PM CST",11,1990s,0,November
1996-11-07,16:24,1996,EF1,0.1,18.0,0,0,0,0,"Nov. 07, 1996 16:24 PM CST",11,1990s,0,November
1997-01-24,16:37,1997,EF2,4.8,440.0,0,0,500000,0,"Jan. 24, 1997 16:37 PM CST",1,1990s,500000,January
1997-01-24,16:38,1997,EF1,2.4,60.0,0,0,100000,0,"Jan. 24, 1997 16:38 PM CST",1,1990s,100000,January
1997-01-24,16:50,1997,EF2,4.2,200.0,0,0,250000,0,"Jan. 24, 1997 16:50 PM CST",1,1990s,250000,January
1997-01-24,16:53,1997,EF2,10.7,440.0,0,0,2000000,0,"Jan. 24, 1997 16:53 PM CST",1,1990s,2000000,January
1997-01-24,16:53,1997,EF2,2.8,400.0,3,0,250000,0,"Jan. 24, 1997 16:53 PM CST",1,1990s,250000,January
1997-01-24,17:00,1997,EF4,6.5,300.0,18,0,4700000,0,"Jan. 24, 1997 17:00 PM CST",1,1990s,4700000,January
1997-01-24,17:23,1997,EF2,2.0,220.0,1,0,5000,0,"Jan. 24, 1997 17:23 PM CST",1,1990s,5000,January
1997-01-24,17:28,1997,EF2,14.0,440.0,6,0,1000000,0,"Jan. 24, 1997 17:28 PM CST",1,1990s,1000000,January
1997-01-24,17:33,1997,EF2,3.2,440.0,2,0,150000,0,"Jan. 24, 1997 17:33 PM CST",1,1990s,150000,January
1997-01-24,17:36,1997,EF0,0.3,10.0,0,0,0,0,"Jan. 24, 1997 17:36 PM CST",1,1990s,0,January
1997-01-24,17:45,1997,EF1,13.0,200.0,0,0,1000,0,"Jan. 24, 1997 17:45 PM CST",1,1990s,1000,January
1997-01-24,17:48,1997,EF2,7.3,440.0,0,0,250000,0,"Jan. 24, 1997 17:48 PM CST",1,1990s,250000,January
1997-01-24,18:08,1997,EF2,3.2,70.0,0,0,500000,0,"Jan. 24, 1997 18:08 PM CST",1,1990s,500000,January
1997-03-01,1:25,1997,EF2,3.9,440.0,0,0,100000,0,"Mar. 01, 1997 01:25 AM CST",3,1990s,100000,March
1997-03-01,1:32,1997,EF2,2.9,440.0,2,0,100000,0,"Mar. 01, 1997 01:32 AM CST",3,1990s,100000,March
1997-03-01,1:37,1997,EF2,1.2,440.0,0,0,100000,0,"Mar. 01, 1997 01:37 AM CST",3,1990s,100000,March
1997-03-01,1:40,1997,EF1,3.7,440.0,0,0,0,0,"Mar. 01, 1997 01:40 AM CST",3,1990s,0,March
1997-03-01,5:45,1997,EF2,5.0,200.0,0,0,300000,0,"Mar. 01, 1997 05:45 AM CST",3,1990s,300000,March
1997-03-01,16:02,1997,EF2,5.0,100.0,0,0,5000,0,"Mar. 01, 1997 16:02 PM CST",3,1990s,5000,March
1997-03-01,16:07,1997,EF2,15.0,100.0,0,0,25000,0,"Mar. 01, 1997 16:07 PM CST",3,1990s,25000,March
1997-03-01,16:40,1997,EF2,10.0,100.0,0,0,2000000,0,"Mar. 01, 1997 16:40 PM CST",3,1990s,2000000,March
1997-03-01,19:00,1997,EF4,15.0,200.0,15,1,2000000,0,"Mar. 01, 1997 19:00 PM CST",3,1990s,2000000,March
1997-03-01,19:30,1997,EF4,10.0,200.0,0,0,100000,0,"Mar. 01, 1997 19:30 PM CST",3,1990s,100000,March
1997-03-28,18:06,1997,EF0,0.5,200.0,0,0,0,0,"Mar. 28, 1997 18:06 PM CST",3,1990s,0,March
1997-03-28,19:05,1997,EF0,0.1,10.0,0,0,1000,0,"Mar. 28, 1997 19:05 PM CST",3,1990s,1000,March
1997-03-28,20:17,1997,EF0,0.1,10.0,0,0,10,0,"Mar. 28, 1997 20:17 PM CST",3,1990s,10,March
1997-03-28,21:17,1997,EF1,1.0,20.0,0,0,50000,0,"Mar. 28, 1997 21:17 PM CST",3,1990s,50000,March
1997-03-28,21:55,1997,EF2,5.9,440.0,2,0,250000,0,"Mar. 28, 1997 21:55 PM CST",3,1990s,250000,March
1997-03-28,22:38,1997,EF0,0.5,20.0,0,0,0,0,"Mar. 28, 1997 22:38 PM CST",3,1990s,0,March
1997-03-28,23:33,1997,EF2,6.0,440.0,0,0,100000,0,"Mar. 28, 1997 23:33 PM CST",3,1990s,100000,March
1997-03-29,1:10,1997,EF3,8.0,100.0,44,0,45000000,0,"Mar. 29, 1997 01:10 AM EST",3,1990s,45000000,March
1997-03-29,1:30,1997,EF3,4.0,100.0,50,0,3200000,0,"Mar. 29, 1997 01:30 AM EST",3,1990s,3200000,March
1997-03-29,2:25,1997,EF1,3.0,100.0,0,0,100000,0,"Mar. 29, 1997 02:25 AM EST",3,1990s,100000,March
1997-05-02,17:00,1997,EF2,0.9,150.0,0,0,60000,100000,"May. 02, 1997 17:00 PM CDT",5,1990s,160000,May
1997-05-26,19:15,1997,EF0,0.5,25.0,0,0,10,0,"May. 26, 1997 19:15 PM CDT",5,1990s,10,May
1997-06-13,19:30,1997,EF1,0.5,50.0,0,0,500000,0,"Jun. 13, 1997 19:30 PM EDT",6,1990s,500000,June
1997-06-17,18:13,1997,EF0,1.0,15.0,0,0,130000,0,"Jun. 17, 1997 18:13 PM CDT",6,1990s,130000,June
1997-07-04,16:50,1997,EF0,1.0,50.0,0,0,25000,0,"Jul. 04, 1997 16:50 PM EDT",7,1990s,25000,July
1998-01-07,12:45,1998,EF1,0.5,20.0,0,0,250000,0,"Jan. 07, 1998 12:45 PM CST",1,1990s,250000,January
1998-03-08,16:05,1998,EF0,1.0,220.0,0,0,0,0,"Mar. 08, 1998 16:05 PM CST",3,1990s,0,March
1998-04-03,14:10,1998,EF2,6.4,200.0,0,0,100000,0,"Apr. 03, 1998 14:10 PM CST",4,1990s,100000,April
1998-04-03,14:35,1998,EF2,5.6,200.0,3,0,500000,0,"Apr. 03, 1998 14:35 PM CST",4,1990s,500000,April
1998-04-03,14:58,1998,EF2,15.8,200.0,0,0,200000,0,"Apr. 03, 1998 14:58 PM CST",4,1990s,200000,April
1998-04-03,15:12,1998,EF1,4.6,100.0,0,0,250000,0,"Apr. 03, 1998 15:12 PM CST",4,1990s,250000,April
1998-04-03,16:08,1998,EF2,10.0,200.0,0,0,100000,0,"Apr. 03, 1998 16:08 PM CST",4,1990s,100000,April
1998-04-03,16:49,1998,EF1,5.5,100.0,0,0,0,0,"Apr. 03, 1998 16:49 PM CST",4,1990s,0,April
1998-04-08,18:00,1998,EF0,0.5,200.0,0,0,0,0,"Apr. 08, 1998 18:00 PM CDT",4,1990s,0,April
1998-04-08,19:00,1998,EF1,1.0,200.0,0,0,50000,0,"Apr. 08, 1998 19:00 PM CDT",4,1990s,50000,April
1998-04-16,3:00,1998,EF3,4.0,100.0,3,2,250000,0,"Apr. 16, 1998 03:00 AM CDT",4,1990s,250000,April
1998-04-16,3:20,1998,EF2,5.0,100.0,2,0,172000,0,"Apr. 16, 1998 03:20 AM CDT",4,1990s,172000,April
1998-04-16,6:10,1998,EF3,2.0,1300.0,5,0,500000,0,"Apr. 16, 1998 06:10 AM CDT",4,1990s,500000,April
1998-04-16,9:18,1998,EF2,1.1,200.0,0,0,10000,0,"Apr. 16, 1998 09:18 AM CDT",4,1990s,10000,April
1998-04-16,9:20,1998,EF3,7.2,400.0,0,0,400000,0,"Apr. 16, 1998 09:20 AM CDT",4,1990s,400000,April
1998-04-16,11:05,1998,EF0,0.5,100.0,0,0,0,0,"Apr. 16, 1998 11:05 AM CDT",4,1990s,0,April
1998-04-16,11:35,1998,EF2,3.0,800.0,0,0,5000,0,"Apr. 16, 1998 11:35 AM CDT",4,1990s,5000,April
1998-04-16,14:15,1998,EF0,1.0,400.0,0,0,0,0,"Apr. 16, 1998 14:15 PM CDT",4,1990s,0,April
1998-04-16,14:30,1998,EF3,14.7,1320.0,60,1,100000000,0,"Apr. 16, 1998 14:30 PM CDT",4,1990s,100000000,April
1998-04-16,14:55,1998,EF2,18.5,880.0,0,0,1000000,0,"Apr. 16, 1998 14:55 PM CDT",4,1990s,1000000,April
1998-04-16,15:20,1998,EF2,7.4,880.0,0,0,50000,0,"Apr. 16, 1998 15:20 PM CDT",4,1990s,50000,April
1998-04-16,15:31,1998,EF2,8.9,400.0,0,0,0,0,"Apr. 16, 1998 15:31 PM CDT",4,1990s,0,April
1998-04-16,15:33,1998,EF0,1.0,25.0,0,0,1000,0,"Apr. 16, 1998 15:33 PM CDT",4,1990s,1000,April
1998-04-16,15:40,1998,EF2,20.3,880.0,0,0,3000000,0,"Apr. 16, 1998 15:40 PM CDT",4,1990s,3000000,April
1998-04-16,15:50,1998,EF4,23.0,1760.0,6,3,4000000,0,"Apr. 16, 1998 15:50 PM CDT",4,1990s,4000000,April
1998-04-16,16:15,1998,EF5,22.7,1760.0,21,0,4000000,0,"Apr. 16, 1998 16:15 PM CDT",4,1990s,4000000,April
1998-04-16,16:15,1998,EF2,1.0,800.0,0,0,500000,0,"Apr. 16, 1998 16:15 PM CDT",4,1990s,500000,April
1998-04-16,16:35,1998,EF3,8.6,880.0,4,0,10000000,1000000,"Apr. 16, 1998 16:35 PM CDT",4,1990s,11000000,April
1998-04-16,17:05,1998,EF4,6.9,800.0,1,0,1000000,0,"Apr. 16, 1998 17:05 PM CDT",4,1990s,1000000,April
1998-04-16,17:10,1998,EF3,16.8,800.0,8,0,4000000,0,"Apr. 16, 1998 17:10 PM CDT",4,1990s,4000000,April
